Gene_Name,Drug_ID,Indication_Name,Phase
MTNR1A,CHEMBL45,rheumatoid arthritis,UNKNOWN
MTNR1A,CHEMBL45,movement disorder,UNKNOWN
MTNR1A,CHEMBL45,osteoporosis,UNKNOWN
MTNR1A,CHEMBL45,polycystic ovary syndrome,UNKNOWN
MTNR1A,CHEMBL45,female infertility,UNKNOWN
MTNR1A,CHEMBL45,REM sleep behavior disorder,UNKNOWN
MTNR1A,CHEMBL45,Smith-Magenis syndrome,UNKNOWN
MTNR1A,CHEMBL45,circadian rhythm sleep disorder,UNKNOWN
MTNR1A,CHEMBL45,post-operative delirium,UNKNOWN
MTNR1B,CHEMBL1218,insomnia,APPROVAL
MTNR1B,CHEMBL45,insomnia,APPROVAL
MTNR1B,CHEMBL45,autism,APPROVAL
MTNR1B,CHEMBL2103822,Chromosomal anomaly,APPROVAL
MTNR1B,CHEMBL2103822,sleep-wake disorder,APPROVAL
MTNR1B,CHEMBL2103822,insomnia,APPROVAL
MTNR1B,CHEMBL2103822,circadian rhythm sleep disorder,APPROVAL
MTNR1B,CHEMBL10878,major depressive disorder,APPROVAL
MTNR1B,CHEMBL45,pineal body neoplasm,EARLY_PHASE_1
MTNR1B,CHEMBL45,Osteopenia,EARLY_PHASE_1
MTNR1B,CHEMBL2103822,REM sleep behavior disorder,EARLY_PHASE_1
MTNR1B,CHEMBL1218,cannabis dependence,PHASE_1
MTNR1B,CHEMBL45,neoplasm,PHASE_1
MTNR1B,CHEMBL45,sunburn,PHASE_1
MTNR1B,CHEMBL45,brain ischemia,PHASE_1
MTNR1B,CHEMBL45,skin disease,PHASE_1
MTNR1B,CHEMBL45,"osteoarthritis, knee",PHASE_1
MTNR1B,CHEMBL45,hemorrhage,PHASE_1
MTNR1B,CHEMBL2103822,liver disease,PHASE_1
MTNR1B,CHEMBL2103822,kidney disease,PHASE_1
MTNR1B,CHEMBL45,Hot flashes,PHASE_1_2
MTNR1B,CHEMBL45,postpartum hemorrhage,PHASE_1_2
MTNR1B,CHEMBL45,asphyxia neonatorum,PHASE_1_2
MTNR1B,CHEMBL45,Sepsis,PHASE_1_2
MTNR1B,CHEMBL45,oral mucositis,PHASE_1_2
MTNR1B,CHEMBL45,metabolic disease,PHASE_1_2
MTNR1B,CHEMBL45,Neonatal sepsis,PHASE_1_2
MTNR1B,CHEMBL45,periodontal disorder,PHASE_1_2
MTNR1B,CHEMBL45,necrotizing enterocolitis,PHASE_1_2
MTNR1B,CHEMBL1218,drug dependence,PHASE_2
MTNR1B,CHEMBL1218,chronic obstructive pulmonary disease,PHASE_2
MTNR1B,CHEMBL1218,migraine disorder,PHASE_2
MTNR1B,CHEMBL1218,migraine with aura,PHASE_2
MTNR1B,CHEMBL1218,migraine without aura,PHASE_2
MTNR1B,CHEMBL1218,nicotine dependence,PHASE_2
MTNR1B,CHEMBL1218,COVID-19,PHASE_2
MTNR1B,CHEMBL45,hypertension,PHASE_2
MTNR1B,CHEMBL45,Cognitive impairment,PHASE_2
MTNR1B,CHEMBL45,acute myocardial infarction,PHASE_2
MTNR1B,CHEMBL45,major depressive disorder,PHASE_2
MTNR1B,CHEMBL45,ulcerative colitis,PHASE_2
MTNR1B,CHEMBL45,Blindness,PHASE_2
MTNR1B,CHEMBL45,metabolic syndrome,PHASE_2
MTNR1B,CHEMBL45,ischemia reperfusion injury,PHASE_2
MTNR1B,CHEMBL45,relapsing-remitting multiple sclerosis,PHASE_2
MTNR1B,CHEMBL45,enuresis,PHASE_2
MTNR1B,CHEMBL45,schizophrenia,PHASE_2
MTNR1B,CHEMBL45,burn,PHASE_2
MTNR1B,CHEMBL45,atrial fibrillation,PHASE_2
MTNR1B,CHEMBL45,head and neck malignant neoplasia,PHASE_2
MTNR1B,CHEMBL45,alcohol-related disorders,PHASE_2
MTNR1B,CHEMBL45,dengue disease,PHASE_2
MTNR1B,CHEMBL45,injury,PHASE_2
MTNR1B,CHEMBL45,essential hypertension,PHASE_2
MTNR1B,CHEMBL45,actinic keratosis,PHASE_2
MTNR1B,CHEMBL45,menopause,PHASE_2
MTNR1B,CHEMBL45,bipolar disorder,PHASE_2
MTNR1B,CHEMBL45,primary ciliary dyskinesia,PHASE_2
MTNR1B,CHEMBL10878,obsessive-compulsive disorder,PHASE_2
MTNR1B,CHEMBL4297523,dementia,PHASE_2
MTNR1B,CHEMBL4297523,insomnia,PHASE_2
MTNR1B,CHEMBL45,Fatigue,PHASE_2_3
MTNR1B,CHEMBL45,aortic aneurysm,PHASE_2_3
MTNR1B,CHEMBL45,Pain,PHASE_2_3
MTNR1B,CHEMBL45,Parkinson disease,PHASE_2_3
MTNR1B,CHEMBL45,COVID-19,PHASE_2_3
MTNR1B,CHEMBL45,epilepsy,PHASE_2_3
MTNR1B,CHEMBL45,Mandibular prognathia,PHASE_2_3
MTNR1B,CHEMBL2103822,major depressive disorder,PHASE_2_3
MTNR1B,CHEMBL2103822,Smith-Magenis syndrome,PHASE_2_3
MTNR1B,CHEMBL4297523,Alzheimer disease,PHASE_2_3
MTNR1B,CHEMBL1218,bipolar disorder,PHASE_3
MTNR1B,CHEMBL1218,Sleep Disorder,PHASE_3
MTNR1B,CHEMBL1218,obstructive sleep apnea,PHASE_3
MTNR1B,CHEMBL1218,depressive disorder,PHASE_3
MTNR1B,CHEMBL45,gastroesophageal reflux disease,PHASE_3
MTNR1B,CHEMBL45,migraine disorder,PHASE_3
MTNR1B,CHEMBL45,cancer,PHASE_3
MTNR1B,CHEMBL45,diabetes mellitus,PHASE_3
MTNR1B,CHEMBL45,Sleep Disorder,PHASE_3
MTNR1B,CHEMBL45,breast cancer,PHASE_3
MTNR1B,CHEMBL45,Anxiety,PHASE_3
MTNR1B,CHEMBL45,delirium,PHASE_3
MTNR1B,CHEMBL45,attention deficit hyperactivity disorder,PHASE_3
MTNR1B,CHEMBL45,oral squamous cell carcinoma,PHASE_3
MTNR1B,CHEMBL45,irritable bowel syndrome,PHASE_3
MTNR1B,CHEMBL45,autism spectrum disorder,PHASE_3
MTNR1B,CHEMBL45,tooth disease,PHASE_3
MTNR1B,CHEMBL45,Uveal Melanoma,PHASE_3
MTNR1B,CHEMBL45,ocular cancer,PHASE_3
MTNR1B,CHEMBL45,fetal growth restriction,PHASE_3
MTNR1B,CHEMBL45,stroke,PHASE_3
MTNR1B,CHEMBL45,cardiomyopathy,PHASE_3
MTNR1B,CHEMBL10878,depressive disorder,PHASE_3
MTNR1B,CHEMBL1218,circadian rhythm sleep disorder,UNKNOWN
MTNR1B,CHEMBL1218,neuropathic pain,UNKNOWN
MTNR1B,CHEMBL1218,delirium,UNKNOWN
MTNR1B,CHEMBL45,rheumatoid arthritis,UNKNOWN
MTNR1B,CHEMBL45,movement disorder,UNKNOWN
MTNR1B,CHEMBL45,osteoporosis,UNKNOWN
MTNR1B,CHEMBL45,polycystic ovary syndrome,UNKNOWN
MTNR1B,CHEMBL45,female infertility,UNKNOWN
MTNR1B,CHEMBL45,REM sleep behavior disorder,UNKNOWN
MTNR1B,CHEMBL45,Smith-Magenis syndrome,UNKNOWN
MTNR1B,CHEMBL45,circadian rhythm sleep disorder,UNKNOWN
MTNR1B,CHEMBL45,post-operative delirium,UNKNOWN
MTOR,CHEMBL75880,cardiovascular disease,APPROVAL
MTOR,CHEMBL75880,angina pectoris,APPROVAL
MTOR,CHEMBL2103839,neoplasm,APPROVAL
MTOR,CHEMBL2103839,Hepatic failure,PHASE_1
MTOR,CHEMBL1879463,cancer,PHASE_1
MTOR,CHEMBL592445,neoplasm,PHASE_1
MTOR,CHEMBL571209,acute myeloid leukemia by FAB classification,PHASE_1
MTOR,CHEMBL571209,brain cancer,PHASE_1
MTOR,CHEMBL571209,non-small cell lung carcinoma,PHASE_1
MTOR,CHEMBL3545366,cancer,PHASE_1
MTOR,CHEMBL3545366,glioblastoma multiforme,PHASE_1
MTOR,CHEMBL3545366,non-Hodgkins lymphoma,PHASE_1
MTOR,CHEMBL3545366,Mantle cell lymphoma,PHASE_1
MTOR,CHEMBL3545366,chronic lymphocytic leukemia,PHASE_1
MTOR,CHEMBL3545097,Waldenstrom macroglobulinemia,PHASE_1
MTOR,CHEMBL2326966,hepatocellular carcinoma,PHASE_1
MTOR,CHEMBL2326966,cancer,PHASE_1
MTOR,CHEMBL2326966,neuroblastoma,PHASE_1
MTOR,CHEMBL4297181,neoplasm,PHASE_1
MTOR,CHEMBL3120215,lymphatic malformation,PHASE_1
MTOR,CHEMBL3120215,lymphoma,PHASE_1
MTOR,CHEMBL1234354,cancer,PHASE_1
MTOR,CHEMBL1922094,cancer,PHASE_1
MTOR,CHEMBL2336325,cancer,PHASE_1
MTOR,CHEMBL2336325,prostate cancer,PHASE_1
MTOR,CHEMBL2336325,glioblastoma multiforme,PHASE_1
MTOR,CHEMBL1801204,neoplasm,PHASE_1
MTOR,CHEMBL1801204,cancer,PHASE_1
MTOR,CHEMBL1801204,hepatocellular carcinoma,PHASE_1
MTOR,CHEMBL1801204,lymphoma,PHASE_1
MTOR,CHEMBL3545096,cancer,PHASE_1
MTOR,CHEMBL1236962,lymphoma,PHASE_1
MTOR,CHEMBL1236962,neoplasm,PHASE_1
MTOR,CHEMBL1236962,cancer,PHASE_1
MTOR,CHEMBL1236962,idiopathic pulmonary fibrosis,PHASE_1
MTOR,CHEMBL2141712,Alzheimer disease,PHASE_1
MTOR,CHEMBL2141712,macular degeneration,PHASE_1
MTOR,CHEMBL2141712,age-related macular degeneration,PHASE_1
MTOR,CHEMBL3586573,multiple myeloma,PHASE_1
MTOR,CHEMBL3586573,non-Hodgkins lymphoma,PHASE_1
MTOR,CHEMBL3586573,prostate cancer,PHASE_1
MTOR,CHEMBL5095025,neoplasm,PHASE_1
MTOR,CHEMBL3393066,Malignant Mesothelioma,PHASE_1
MTOR,CHEMBL2331680,non-Hodgkins lymphoma,PHASE_1
MTOR,CHEMBL3545248,endometrial cancer,PHASE_1
MTOR,CHEMBL3545248,colorectal cancer,PHASE_1
MTOR,CHEMBL3545248,neoplasm,PHASE_1
MTOR,CHEMBL1258517,neoplasm,PHASE_1
MTOR,CHEMBL3544963,lymphoma,PHASE_1
MTOR,CHEMBL75880,diabetic cardiomyopathy,PHASE_1_2
MTOR,CHEMBL1879463,kidney cancer,PHASE_1_2
MTOR,CHEMBL592445,non-small cell lung carcinoma,PHASE_1_2
MTOR,CHEMBL571209,metastatic melanoma,PHASE_1_2
MTOR,CHEMBL3545366,neoplasm,PHASE_1_2
MTOR,CHEMBL3545097,thyroid cancer,PHASE_1_2
MTOR,CHEMBL3545097,Merkel cell skin cancer,PHASE_1_2
MTOR,CHEMBL3545096,breast cancer,PHASE_1_2
MTOR,CHEMBL3545096,Cowden disease,PHASE_1_2
MTOR,CHEMBL75880,diastolic heart failure,PHASE_2
MTOR,CHEMBL75880,heart failure,PHASE_2
MTOR,CHEMBL2103839,prostate cancer,PHASE_2
MTOR,CHEMBL2103839,endometrial cancer,PHASE_2
MTOR,CHEMBL2103839,breast cancer,PHASE_2
MTOR,CHEMBL2103839,breast neoplasm,PHASE_2
MTOR,CHEMBL2103839,non-small cell lung carcinoma,PHASE_2
MTOR,CHEMBL2103839,cancer,PHASE_2
MTOR,CHEMBL1879463,breast cancer,PHASE_2
MTOR,CHEMBL1879463,endometrial cancer,PHASE_2
MTOR,CHEMBL1879463,pancreatic neuroendocrine tumor,PHASE_2
MTOR,CHEMBL1879463,neoplasm,PHASE_2
MTOR,CHEMBL1879463,Transitional Cell Carcinoma,PHASE_2
MTOR,CHEMBL1879463,COVID-19,PHASE_2
MTOR,CHEMBL592445,endometrial neoplasm,PHASE_2
MTOR,CHEMBL592445,acute myeloid leukemia,PHASE_2
MTOR,CHEMBL592445,myelodysplastic syndrome,PHASE_2
MTOR,CHEMBL571209,pancreatic neoplasm,PHASE_2
MTOR,CHEMBL571209,Malignant Pancreatic Neoplasm,PHASE_2
MTOR,CHEMBL571209,prostate cancer,PHASE_2
MTOR,CHEMBL571209,breast cancer,PHASE_2
MTOR,CHEMBL3545366,lymphoma,PHASE_2
MTOR,CHEMBL3545366,ovarian cancer,PHASE_2
MTOR,CHEMBL3545097,breast cancer,PHASE_2
MTOR,CHEMBL3545097,multiple myeloma,PHASE_2
MTOR,CHEMBL3545097,prostate cancer,PHASE_2
MTOR,CHEMBL3545097,renal cell carcinoma,PHASE_2
MTOR,CHEMBL3545097,breast neoplasm,PHASE_2
MTOR,CHEMBL3545097,soft tissue sarcoma,PHASE_2
MTOR,CHEMBL3545097,Transitional Cell Carcinoma,PHASE_2
MTOR,CHEMBL3545097,urothelial carcinoma,PHASE_2
MTOR,CHEMBL3545097,urinary bladder carcinoma,PHASE_2
MTOR,CHEMBL3545097,renal cell adenocarcinoma,PHASE_2
MTOR,CHEMBL3545097,cancer,PHASE_2
MTOR,CHEMBL3545097,non-small cell lung carcinoma,PHASE_2
MTOR,CHEMBL3545097,lymphoma,PHASE_2
MTOR,CHEMBL3545097,neoplasm,PHASE_2
MTOR,CHEMBL2326966,head and neck malignant neoplasia,PHASE_2
MTOR,CHEMBL2326966,head and neck squamous cell carcinoma,PHASE_2
MTOR,CHEMBL4297181,prostate cancer,PHASE_2
MTOR,CHEMBL4297181,non-small cell lung carcinoma,PHASE_2
MTOR,CHEMBL4297181,endometrial cancer,PHASE_2
MTOR,CHEMBL4297181,breast cancer,PHASE_2
MTOR,CHEMBL3120215,renal cell carcinoma,PHASE_2
MTOR,CHEMBL1234354,endometrial cancer,PHASE_2
MTOR,CHEMBL1234354,breast cancer,PHASE_2
MTOR,CHEMBL1234354,breast neoplasm,PHASE_2
MTOR,CHEMBL1922094,non-Hodgkins lymphoma,PHASE_2
MTOR,CHEMBL1922094,breast cancer,PHASE_2
MTOR,CHEMBL1922094,renal cell carcinoma,PHASE_2
MTOR,CHEMBL1922094,endometrial carcinoma,PHASE_2
MTOR,CHEMBL2336325,breast cancer,PHASE_2
MTOR,CHEMBL2336325,non-small cell lung carcinoma,PHASE_2
MTOR,CHEMBL2336325,stomach neoplasm,PHASE_2
MTOR,CHEMBL2336325,meningioma,PHASE_2
MTOR,CHEMBL2336325,small cell lung carcinoma,PHASE_2
MTOR,CHEMBL2336325,neoplasm,PHASE_2
MTOR,CHEMBL3586404,hepatocellular carcinoma,PHASE_2
MTOR,CHEMBL3586404,neoplasm,PHASE_2
MTOR,CHEMBL571209,melanoma,PHASE_2_3
MTOR,CHEMBL75880,hypertrophic cardiomyopathy,PHASE_3
MTOR,CHEMBL2103839,sarcoma,PHASE_3
MTOR,CHEMBL2103839,coronary artery disease,PHASE_3
MTOR,CHEMBL2103839,soft tissue sarcoma,PHASE_3
MTOR,CHEMBL2103839,bone sarcoma,PHASE_3
MTOR,CHEMBL1879463,Respiratory tract infection,PHASE_3
MTOR,CHEMBL1879463,infection,PHASE_3
MTOR,CHEMBL592445,breast cancer,PHASE_3
MTOR,CHEMBL2103839,coronary stenosis,UNKNOWN
MTTP,CHEMBL2105662,Hypercholesterolemia,APPROVAL
MTTP,CHEMBL2105662,familial hypercholesterolemia,APPROVAL
MTTP,CHEMBL354541,cardiovascular disease,APPROVAL
MTTP,CHEMBL4297326,inherited lipid metabolism disorder,PHASE_2
MTTP,CHEMBL4297326,familial hyperlipidemia,PHASE_2
MTTP,CHEMBL4297326,Hypertriglyceridemia,PHASE_2
MTTP,CHEMBL4297326,hyperlipidemia,PHASE_2
MTTP,CHEMBL4297326,Hyperlipoproteinemia type 1,PHASE_2
MTTP,CHEMBL2105804,familial hyperlipidemia,PHASE_2
MTTP,CHEMBL2105804,familial hypercholesterolemia,PHASE_2
MTTP,CHEMBL2105804,Hypertriglyceridemia,PHASE_2
MTTP,CHEMBL2105662,homozygous familial hypercholesterolemia,PHASE_3
MTTP,CHEMBL354541,familial hypercholesterolemia,PHASE_3
MTTP,CHEMBL354541,homozygous familial hypercholesterolemia,PHASE_3
MTTP,CHEMBL354541,pregnancy,UNKNOWN
MUC1,CHEMBL2109635,neoplasm,PHASE_1
MUC1,CHEMBL1742998,colorectal adenocarcinoma,PHASE_1
MUC1,CHEMBL1742998,pancreatic carcinoma,PHASE_1
MUC1,CHEMBL2109360,breast cancer,PHASE_1
MUC1,CHEMBL4297560,neoplasm,PHASE_1
MUC1,CHEMBL2109364,Malignant Pancreatic Neoplasm,PHASE_1_2
MUC1,CHEMBL2109364,pancreatic neoplasm,PHASE_1_2
MUC1,CHEMBL3039544,multiple myeloma,PHASE_2
MUC1,CHEMBL3039544,rectal carcinoma,PHASE_2
MUC1,CHEMBL3039544,colon carcinoma,PHASE_2
MUC1,CHEMBL3039544,rectum cancer,PHASE_2
MUC1,CHEMBL2108341,breast cancer,PHASE_2
MUC1,CHEMBL2109637,breast cancer,PHASE_2
MUC1,CHEMBL2109637,breast carcinoma,PHASE_2
MUC1,CHEMBL2109635,triple-negative breast cancer,PHASE_2
MUC1,CHEMBL2109635,breast cancer,PHASE_2
MUC1,CHEMBL1742997,non-small cell lung carcinoma,PHASE_2
MUC1,CHEMBL1742998,stomach neoplasm,PHASE_2
MUC1,CHEMBL1742998,gastroesophageal junction adenocarcinoma,PHASE_2
MUC1,CHEMBL1742998,gastric cancer,PHASE_2
MUC1,CHEMBL3039544,non-small cell lung carcinoma,PHASE_3
MUC1,CHEMBL2108151,colorectal cancer,UNKNOWN
MUC1,CHEMBL2109284,breast cancer,UNKNOWN
MUC16,CHEMBL2109036,ovarian neoplasm,APPROVAL
MUC16,CHEMBL2109036,radiologic finding,APPROVAL
MUC16,CHEMBL3545372,fallopian tube cancer,PHASE_1
MUC16,CHEMBL3545372,ovarian cancer,PHASE_1
MUC16,CHEMBL3545372,peritoneum cancer,PHASE_1
MUC16,CHEMBL3545372,pancreatic carcinoma,PHASE_1
MUC16,CHEMBL2107917,malignant epithelial tumor of ovary,PHASE_2
MUC16,CHEMBL2107917,ovarian carcinoma,PHASE_2
MUC16,CHEMBL2107917,ovarian neoplasm,PHASE_2
MUC16,CHEMBL1742981,ovarian cancer,PHASE_2_3
MUC16,CHEMBL2107917,ovarian cancer,PHASE_3
MUC5AC,CHEMBL3301586,pancreatic carcinoma,PHASE_1_2
MUC5AC,CHEMBL1743013,colorectal cancer,PHASE_2
MUC5AC,CHEMBL1743013,Malignant Pancreatic Neoplasm,PHASE_2
MUC5AC,CHEMBL1743013,pancreatic neoplasm,PHASE_2
MUC5AC,CHEMBL1743013,Neoplasm of the pancreas,PHASE_2
MUC5AC,CHEMBL2108708,Malignant Pancreatic Neoplasm,PHASE_3
MUC5AC,CHEMBL2108708,pancreatic neoplasm,PHASE_3
MUC5AC,CHEMBL2108708,pancreatic carcinoma,PHASE_3
MYH6,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYH6,CHEMBL4297517,cardiovascular disease,APPROVAL
MYH6,CHEMBL1800955,cardiovascular disease,APPROVAL
MYH6,CHEMBL4594304,heart failure,PHASE_1_2
MYH6,CHEMBL4297517,heart failure,PHASE_2
MYH6,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYH6,CHEMBL1800955,heart failure,PHASE_3
MYH6,CHEMBL1800955,systolic heart failure,UNKNOWN
MYH7,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYH7,CHEMBL4297517,cardiovascular disease,APPROVAL
MYH7,CHEMBL1800955,cardiovascular disease,APPROVAL
MYH7,CHEMBL4594304,heart failure,PHASE_1_2
MYH7,CHEMBL4297517,heart failure,PHASE_2
MYH7,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYH7,CHEMBL1800955,heart failure,PHASE_3
MYH7,CHEMBL1800955,systolic heart failure,UNKNOWN
MYH7B,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYH7B,CHEMBL4297517,cardiovascular disease,APPROVAL
MYH7B,CHEMBL1800955,cardiovascular disease,APPROVAL
MYH7B,CHEMBL4594304,heart failure,PHASE_1_2
MYH7B,CHEMBL4297517,heart failure,PHASE_2
MYH7B,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYH7B,CHEMBL1800955,heart failure,PHASE_3
MYH7B,CHEMBL1800955,systolic heart failure,UNKNOWN
MYL2,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYL2,CHEMBL4297517,cardiovascular disease,APPROVAL
MYL2,CHEMBL1800955,cardiovascular disease,APPROVAL
MYL2,CHEMBL4594304,heart failure,PHASE_1_2
MYL2,CHEMBL4297517,heart failure,PHASE_2
MYL2,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYL2,CHEMBL1800955,heart failure,PHASE_3
MYL2,CHEMBL1800955,systolic heart failure,UNKNOWN
MYL3,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYL3,CHEMBL4297517,cardiovascular disease,APPROVAL
MYL3,CHEMBL1800955,cardiovascular disease,APPROVAL
MYL3,CHEMBL4594304,heart failure,PHASE_1_2
MYL3,CHEMBL4297517,heart failure,PHASE_2
MYL3,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYL3,CHEMBL1800955,heart failure,PHASE_3
MYL3,CHEMBL1800955,systolic heart failure,UNKNOWN
MYL4,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYL4,CHEMBL4297517,cardiovascular disease,APPROVAL
MYL4,CHEMBL1800955,cardiovascular disease,APPROVAL
MYL4,CHEMBL4594304,heart failure,PHASE_1_2
MYL4,CHEMBL4297517,heart failure,PHASE_2
MYL4,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYL4,CHEMBL1800955,heart failure,PHASE_3
MYL4,CHEMBL1800955,systolic heart failure,UNKNOWN
MYL7,CHEMBL4297517,hypertrophic cardiomyopathy,APPROVAL
MYL7,CHEMBL4297517,cardiovascular disease,APPROVAL
MYL7,CHEMBL1800955,cardiovascular disease,APPROVAL
MYL7,CHEMBL4594304,heart failure,PHASE_1_2
MYL7,CHEMBL4297517,heart failure,PHASE_2
MYL7,CHEMBL4594304,dilated cardiomyopathy,PHASE_2
MYL7,CHEMBL1800955,heart failure,PHASE_3
MYL7,CHEMBL1800955,systolic heart failure,UNKNOWN
NAE1,CHEMBL1231160,nasopharyngeal carcinoma,IND
NAE1,CHEMBL1231160,cancer,PHASE_1
NAE1,CHEMBL1231160,metastatic melanoma,PHASE_1
NAE1,CHEMBL1231160,multiple myeloma,PHASE_1
NAE1,CHEMBL1231160,neoplasm,PHASE_1_2
NAE1,CHEMBL1231160,non-small cell lung carcinoma,PHASE_2
NAE1,CHEMBL1231160,myelodysplastic syndrome,PHASE_3
NAE1,CHEMBL1231160,acute myeloid leukemia,PHASE_3
NAMPT,CHEMBL1181731,lymphoma,PHASE_1
NAMPT,CHEMBL190412,lymphoma,PHASE_1
NAMPT,CHEMBL566757,chronic lymphocytic leukemia,PHASE_1_2
NAMPT,CHEMBL566757,childhood leukemia,PHASE_2
NAMPT,CHEMBL566757,Cutaneous T-cell lymphoma,PHASE_2
NAMPT,CHEMBL566757,melanoma,PHASE_2
NCAM1,CHEMBL1743037,multiple myeloma,PHASE_1
NCAM1,CHEMBL1743037,small cell lung carcinoma,PHASE_1_2
NCAM1,CHEMBL1743037,leukemia,PHASE_2
NCAM1,CHEMBL2109634,nervous system cancer,PHASE_2
NCBP1,CHEMBL4297344,HIV infection,PHASE_2
NCBP1,CHEMBL4297344,rheumatoid arthritis,PHASE_2
NCBP1,CHEMBL4297344,Crohn's disease,PHASE_2_3
NCBP1,CHEMBL4297344,COVID-19,PHASE_2_3
NCBP1,CHEMBL4297344,ulcerative colitis,PHASE_3
NCBP2,CHEMBL4297344,HIV infection,PHASE_2
NCBP2,CHEMBL4297344,rheumatoid arthritis,PHASE_2
NCBP2,CHEMBL4297344,Crohn's disease,PHASE_2_3
NCBP2,CHEMBL4297344,COVID-19,PHASE_2_3
NCBP2,CHEMBL4297344,ulcerative colitis,PHASE_3
NCSTN,CHEMBL1770916,Desmoid-type fibromatosis,APPROVAL
NCSTN,CHEMBL1770916,neoplasm,APPROVAL
NCSTN,CHEMBL4297422,neoplasm,PHASE_1
NCSTN,CHEMBL463981,Alzheimer disease,PHASE_1
NCSTN,CHEMBL1770916,Alzheimer disease,PHASE_2
NCSTN,CHEMBL1770916,breast neoplasm,PHASE_2
NCSTN,CHEMBL1770916,breast cancer,PHASE_2
NCSTN,CHEMBL1770916,multiple myeloma,PHASE_2
NCSTN,CHEMBL190083,prostate cancer,PHASE_2
NCSTN,CHEMBL1090771,Alzheimer disease,PHASE_2
NCSTN,CHEMBL4297422,breast cancer,PHASE_2
NCSTN,CHEMBL4297422,non-small cell lung carcinoma,PHASE_2
NCSTN,CHEMBL4297422,rectum cancer,PHASE_2
NCSTN,CHEMBL4297422,malignant colon neoplasm,PHASE_2
NCSTN,CHEMBL4297422,clear cell renal carcinoma,PHASE_2
NCSTN,CHEMBL4297422,renal cell carcinoma,PHASE_2
NCSTN,CHEMBL4297422,Fallopian Tube Carcinoma,PHASE_2
NCSTN,CHEMBL4297422,ovarian carcinoma,PHASE_2
NCSTN,CHEMBL4297422,melanoma,PHASE_2
NCSTN,CHEMBL4297422,multiple myeloma,PHASE_2
NCSTN,CHEMBL520733,Parkinson disease,PHASE_3
NCSTN,CHEMBL520733,Alzheimer disease,PHASE_3
NCSTN,CHEMBL190083,Alzheimer disease,PHASE_3
NCSTN,CHEMBL4298153,neoplasm,UNKNOWN
NDUFA1,CHEMBL1703,type 2 diabetes mellitus,APPROVAL
NDUFA1,CHEMBL1703,diabetes mellitus,APPROVAL
NDUFA1,CHEMBL1431,diabetes mellitus,APPROVAL
NDUFA1,CHEMBL1431,type 2 diabetes mellitus,APPROVAL
NDUFA1,CHEMBL1703,head and neck malignant neoplasia,EARLY_PHASE_1
NDUFA1,CHEMBL1431,squamous cell carcinoma,EARLY_PHASE_1
NDUFA1,CHEMBL1431,diabetic retinopathy,EARLY_PHASE_1
NDUFA1,CHEMBL1431,neoplasm of thorax,EARLY_PHASE_1
NDUFA1,CHEMBL1431,primary progressive multiple sclerosis,EARLY_PHASE_1
NDUFA1,CHEMBL1431,secondary progressive multiple sclerosis,EARLY_PHASE_1
NDUFA1,CHEMBL1703,pancreatic carcinoma,PHASE_1
NDUFA1,CHEMBL1703,multiple myeloma,PHASE_1
NDUFA1,CHEMBL1703,diabetic neuropathy,PHASE_1
NDUFA1,CHEMBL1703,neoplasm,PHASE_1
NDUFA1,CHEMBL1431,neuropathic pain,PHASE_1
NDUFA1,CHEMBL1431,acute lymphoblastic leukemia,PHASE_1
NDUFA1,CHEMBL1431,malignant colon neoplasm,PHASE_1
NDUFA1,CHEMBL1431,Li-Fraumeni syndrome,PHASE_1
NDUFA1,CHEMBL1431,head and neck malignant neoplasia,PHASE_1
NDUFA1,CHEMBL1431,diabetes insipidus,PHASE_1
NDUFA1,CHEMBL1431,Duchenne muscular dystrophy,PHASE_1
NDUFA1,CHEMBL1431,hypertension,PHASE_1
NDUFA1,CHEMBL1431,sickle cell disease,PHASE_1
NDUFA1,CHEMBL1431,alopecia areata,PHASE_1
NDUFA1,CHEMBL5314386,colorectal cancer,PHASE_1
NDUFA1,CHEMBL1703,inflammation,PHASE_1_2
NDUFA1,CHEMBL1703,clear cell adenocarcinoma,PHASE_1_2
NDUFA1,CHEMBL1703,oral submucous fibrosis,PHASE_1_2
NDUFA1,CHEMBL1431,melanoma,PHASE_1_2
NDUFA1,CHEMBL1431,major depressive disorder,PHASE_1_2
NDUFA1,CHEMBL1431,obstructive sleep apnea,PHASE_1_2
NDUFA1,CHEMBL1431,focal segmental glomerulosclerosis,PHASE_1_2
NDUFA1,CHEMBL5314386,breast cancer,PHASE_1_2
NDUFA1,CHEMBL5314386,neoplasm,PHASE_1_2
NDUFA1,CHEMBL1703,Hyperinsulinemia,PHASE_2
